dataset,manipulation_type,source_path,issue,detail
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id38_id28_0004.mp4,ok,frame_count=457
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00190.mp4,ok,frame_count=465
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id9_id0_0001.mp4,ok,frame_count=437
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id50_0009.mp4,ok,frame_count=451
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id52_0000.mp4,ok,frame_count=377
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id50_id54_0002.mp4,ok,frame_count=464
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id24_0006.mp4,ok,frame_count=339
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id60_0009.mp4,ok,frame_count=470
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id33_id31_0001.mp4,ok,frame_count=446
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00049.mp4,ok,frame_count=476
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id29_0007.mp4,ok,frame_count=306
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id43_0001.mp4,ok,frame_count=341
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id26_id37_0000.mp4,ok,frame_count=327
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id17_id0_0006.mp4,ok,frame_count=201
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id55_0007.mp4,ok,frame_count=481
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id9_id30_0009.mp4,ok,frame_count=314
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id10_0009.mp4,ok,frame_count=535
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id2_id35_0002.mp4,ok,frame_count=361
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id54_0004.mp4,ok,frame_count=494
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id31_id37_0007.mp4,ok,frame_count=455
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id58_0009.mp4,ok,frame_count=449
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id30_id33_0003.mp4,ok,frame_count=470
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id3_id0_0005.mp4,ok,frame_count=398
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id28_id3_0008.mp4,ok,frame_count=342
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id7_id12_0007.mp4,ok,frame_count=415
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id20_0007.mp4,ok,frame_count=347
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id50_id56_0008.mp4,ok,frame_count=301
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id60_0002.mp4,ok,frame_count=365
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id26_id17_0008.mp4,ok,frame_count=318
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id36_0000.mp4,ok,frame_count=416
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id57_0008.mp4,ok,frame_count=455
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id53_id55_0003.mp4,ok,frame_count=472
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00295.mp4,ok,frame_count=451
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00065.mp4,ok,frame_count=493
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id11_id7_0010.mp4,ok,frame_count=330
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id48_0002.mp4,ok,frame_count=319
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id38_0001.mp4,ok,frame_count=261
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id52_0006.mp4,ok,frame_count=455
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00259.mp4,ok,frame_count=321
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00179.mp4,ok,frame_count=451
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00005.mp4,ok,frame_count=463
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id3_id21_0001.mp4,ok,frame_count=380
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id48_id42_0009.mp4,ok,frame_count=338
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id26_id24_0004.mp4,ok,frame_count=350
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00188.mp4,ok,frame_count=476
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id34_id33_0007.mp4,ok,frame_count=470
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id12_0005.mp4,ok,frame_count=314
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id25_id26_0002.mp4,ok,frame_count=341
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id26_0000.mp4,ok,frame_count=327
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00167.mp4,ok,frame_count=477
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id26_id37_0003.mp4,ok,frame_count=249
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id58_0003.mp4,ok,frame_count=501
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id44_id46_0001.mp4,ok,frame_count=314
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00053.mp4,ok,frame_count=468
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id6_id9_0009.mp4,ok,frame_count=530
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id16_id6_0002.mp4,ok,frame_count=363
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id30_id28_0003.mp4,ok,frame_count=470
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id8_id3_0007.mp4,ok,frame_count=387
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id17_0001.mp4,ok,frame_count=315
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id46_0000.mp4,ok,frame_count=335
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id17_0000.mp4,ok,frame_count=305
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id19_id26_0004.mp4,ok,frame_count=323
